osm_id	name	bench	btst	bus	departures_board	description	highway	layer	level	local_ref	mvv:zone	name:bar	name:etymology:wikidata	name:official	network	network:guid	network:short	network:wikidata	network:wikipedia	note	official_name	old_name	operator	public_transport	public_transport:version	rail	railway	railway:position	railway:ref	ref	ref:IFOPT	ref_name	shelter	short_name	source	subway	train	tram	uic_name	uic_ref	wheelchair	wheelchair:description	wheelchair:tram	wikidata	wikipedia	geometry
1452862969	Hirschgarten	NA	NA	NA	NA	Hirschgarten, Gleis 1	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	DE-BY-MVV	MVV	Q259000	NA	NA	München Hirschgarten	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MMHG	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004179	yes	NA	NA	NA	NA	c(11.5194844, 48.1436135)
1452862971	Laim	NA	NA	NA	NA	Laim, Gleis 2	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Laim	NA	DB Netz AG	stop_position	NA	NA	stop	NA	ML	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004151	yes	NA	NA	NA	NA	c(11.5040719, 48.1443099)
1452862973	Laim	NA	NA	NA	NA	Laim, Gleis 1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Laim	NA	DB Netz AG	stop_position	NA	NA	stop	NA	ML	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004151	yes	NA	NA	NA	NA	c(11.5029582, 48.144647)
1459243934	München Hauptbahnhof	NA	NA	NA	NA	Gleis 5-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH S	8	NA	NA	NA	München Hbf, Gl.5-10	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5532439, 48.1401771)
1459243940	München Hauptbahnhof	NA	NA	NA	NA	Gleis 5-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH S	9	NA	NA	NA	München Hbf, Gl.5-10	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5532621, 48.1402111)
1459244086	München Hauptbahnhof	NA	MH	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	5504	28	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5557754, 48.1413122)
1459244089	München Hauptbahnhof	NA	MH	NA	NA	Gleis 27-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	5504	29	NA	NA	NA	München Hbf Gl.27-36	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5557823, 48.14135)
1460229362	Freimann	NA	NA	NA	NA	Freimann, Gleis 1, U6 Ri.Garching-Forschungszentrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.6143843, 48.1919691)
1460254879	Allach	NA	NA	NA	NA	Allach, Gleis 1	NA	NA	NA	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	München-Allach	NA	DB Netz AG	stop_position	NA	NA	stop	10.4	MMAL	1	NA	NA	NA	NA	NA	NA	yes	NA	München-Allach	8004140	yes	NA	NA	NA	NA	c(11.4679269, 48.1900071)
1460254910	Obermenzing	NA	NA	NA	NA	Obermenzing, Gleis 1	NA	NA	1	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	München-Obermenzing	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MOZ	1	NA	NA	NA	NA	NA	NA	yes	NA	München-Obermenzing	8004157	yes	NA	NA	NA	NA	c(11.4779449, 48.1642081)
1460254934	Riem	NA	NA	NA	NA	Riem, Gleis 2, S2 Ri.Petershausen/Altomünster	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Riem	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MRI	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004160	no	NA	NA	NA	NA	c(11.6777668, 48.1439915)
1460254939	Riem	NA	NA	NA	NA	Riem, Gleis 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Riem	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MRI	3	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004160	no	Bahnsteig stadtauswärts stufenlos erreichbar. In die S-Bahn eine große Stufe. Bahnsteig Stadteinwärts nicht rollstuhlgerecht.	NA	NA	NA	c(11.6777405, 48.1440867)
1460254943	Untermenzing	NA	NA	NA	NA	Untermenzing, Gleis 1, S2 Ri.Erding	NA	NA	1	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	München-Untermenzing	NA	DB Netz AG	stop_position	NA	NA	stop	9.0	MAUG	1	NA	NA	NA	NA	NA	NA	yes	NA	München-Untermenzing	8004139	NA	NA	NA	NA	NA	c(11.4726165, 48.1777071)
1468100863	Gröbenzell	NA	NA	NA	NA	Gröbenzell, Gleis 1	NA	NA	NA	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	15.6	MGRZ	1	NA	NA	NA	NA	NA	NA	yes	NA	Gröbenzell	8002377	yes	NA	NA	NA	NA	c(11.3735299, 48.1951529)
1468100864	Gröbenzell	NA	NA	NA	NA	Gröbenzell, Gleis 2	NA	NA	NA	2	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	15.6	MGRZ	2	NA	NA	NA	NA	NA	NA	yes	NA	Gröbenzell	8002377	yes	NA	NA	NA	NA	c(11.3737741, 48.1951241)
1468100875	Laim	NA	NA	NA	NA	Laim, Gleis 3	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Laim	NA	DB Netz AG	stop_position	NA	NA	stop	NA	ML	3	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004151	NA	NA	NA	NA	NA	c(11.5040621, 48.1442261)
1468100877	Langwied	NA	NA	NA	NA	Langwied	NA	NA	1	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	München-Langwied	NA	DB Netz AG	stop_position	NA	NA	stop	10.0	MLW	1	NA	NA	NA	NA	NA	NA	yes	NA	München-Langwied	8004152	yes	NA	NA	NA	NA	c(11.4323203, 48.1630327)
1468100887	Langwied	NA	NA	NA	NA	Langwied	NA	NA	1	2	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	München-Langwied	NA	DB Netz AG	stop_position	NA	NA	stop	10.0	MLW	2	NA	NA	NA	NA	NA	NA	yes	NA	München-Langwied	8004152	yes	NA	NA	NA	NA	c(11.4324275, 48.1631153)
1468100890	Lochhausen	NA	NA	NA	NA	Lochhausen, Gleis 1	NA	NA	NA	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	12.3	MLO	1	NA	NA	NA	NA	NA	NA	yes	NA	München-Lochhausen	8004153	NA	NA	NA	NA	NA	c(11.4080438, 48.1763343)
1468100893	Lochhausen	NA	NA	NA	NA	Lochhausen, Gleis 2	NA	NA	NA	2	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	12.3	MLO	2	NA	NA	NA	NA	NA	NA	yes	NA	München-Lochhausen	8004153	NA	NA	NA	NA	NA	c(11.4081536, 48.1764077)
1468335003	Pasing	NA	NA	NA	NA	München-Pasing, Gleis 2	NA	NA	NA	2	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MP	2	NA	NA	NA	NA	NA	NA	yes	NA	München-Pasing	8004158	limited	NA	NA	NA	NA	c(11.4614502, 48.1497025)
1469098205	Leuchtenbergring	NA	NA	NA	NA	Leuchtenbergring, Gleis 1	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München Leuchtenbergring	NA	DB	stop_position	NA	NA	stop	NA	MLEU	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004134	no	NA	NA	NA	NA	c(11.6164952, 48.134493)
1469875156	Trudering	NA	NA	NA	NA	Trudering, Gleis 3	NA	NA	NA	NA	NA	NA	NA	München-Trudering	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MTR	3	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004162	NA	NA	NA	NA	NA	c(11.6633374, 48.1259895)
1469907409	Gronsdorf	NA	NA	NA	NA	Gronsdorf, Gleis 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	MGDF	stop	NA	MGDF	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8002383	NA	NA	NA	NA	NA	c(11.6988082, 48.1183158)
1470966669	Lochham	NA	NA	NA	NA	Lochham	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MLCH	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8003720	NA	NA	NA	NA	NA	c(11.4308549, 48.1282564)
1471188002	Harras	NA	NA	NA	NA	Harras, Gleis 1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München Harras	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MHAR	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004130	no	NA	NA	NA	NA	c(11.5366043, 48.1183927)
1473157049	Volkartstraße	NA	NA	NA	NA	Volkartstraße, Stop Tram 12 Richtung Romanplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5325646, 48.1552887)
1475056046	Eduard-Schmid-Straße	NA	NA	NA	NA	Eduard-Schmid-Straße, Stop Tram 17/N27 Richtung Schwanseestraße/Großhesseloher Brücke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5784369, 48.1262115)
1475056049	St.-Martins-Platz	NA	NA	NA	NA	St.-Martins-Platz, Stop Tram 17 Richtung Schwanseestraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5884561, 48.1171961)
1493315919	Tegernseer Landstraße	NA	NA	NA	NA	Tegernseer Landstraße, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5764557, 48.1124069)
1493333370	Südtiroler Straße	NA	NA	NA	NA	Südtiroler Straße, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	survey	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5666873, 48.1007851)
1493333396	Kurzstraße	NA	NA	NA	NA	Kurzstraße, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5697111, 48.1044446)
1493340358	Tiroler Platz	NA	NA	NA	NA	Tiroler Platz, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.5637236, 48.0962875)
1493398941	Theodolindenplatz	NA	NA	NA	NA	Theodolindenplatz, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5570669, 48.0903946)
1493399025	Authariplatz	NA	NA	NA	NA	Authariplatz, Stop Tram 25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:1121:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5623822, 48.091813)
1493475916	Grünwald, Bavariafilmplatz	NA	NA	NA	NA	Grünwald, Bavariafilmplatz, Stop Tram 25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5462976, 48.0674258)
1493475923	Schilcherweg	NA	NA	NA	NA	Schilcherweg, Stop Tram 25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.547498, 48.0714286)
1495572898	Menterschwaige	NA	NA	NA	NA	Menterschwaige, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5518555, 48.0802978)
1496658442	Kurzstraße	NA	NA	NA	NA	Kurzstraße, Stop Tram 15/25/N27 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5700293, 48.104823)
1496660321	Wettersteinplatz	NA	NA	NA	NA	Wettersteinplatz, Stop Tram 15/25/N27 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5745874, 48.1090703)
1496660322	Wettersteinplatz	NA	NA	NA	NA	Wettersteinplatz, Stop Tram 15/25/N27 Richtung Max-Weber-Platz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5749855, 48.1094714)
1501209653	Daglfing	NA	NA	NA	NA	Daglfing, Gleis 3	NA	NA	NA	3	NA	NA	NA	München-Daglfing	MVV	NA	NA	NA	NA	NA	NA	NA	DB InfraGO AG	stop_position	NA	NA	stop	5.3	MDFG	3	NA	NA	NA	NA	NA	NA	yes	NA	München-Daglfing	8004143	no	NA	NA	NA	NA	c(11.6492473, 48.1496149)
1501209665	Johanneskirchen	NA	NA	NA	NA	Johanneskirchen, Gleis 2, S8 Ri.Flughafen München	NA	NA	NA	2	NA	NA	NA	München-Johanneskirchen	MVV	NA	NA	NA	NA	NA	NA	NA	DB InfraGO AG	stop_position	NA	NA	stop	28.4	MJK	2	NA	NA	NA	NA	NA	NA	yes	NA	München-Johanneskirchen	8004149	no	NA	NA	NA	NA	c(11.6460762, 48.1676243)
1502057452	Chiemgaustraße	NA	NA	NA	NA	Chiemgaustraße, Stop Tram 17 Richtung Schwanseestraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:1108:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5964718, 48.1062837)
1503301173	Giesing Bahnhof	NA	NA	NA	NA	Giesing Bahnhof, Stop Tram 18 Richtung Schwanseestraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	1	de:09162:1110:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5948028, 48.1104128)
1503301371	Werinherstraße	yes	NA	NA	NA	Werinherstraße, Stop Tram 17 Richtung Schwanseestraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5925448, 48.114558)
1504957924	Werinherstraße	NA	NA	NA	NA	Werinherstraße, Stop Tram 17 Richtung Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.5922407, 48.1153373)
1506642433	Mariahilfplatz	NA	NA	NA	NA	Mariahilfplatz, Stop Tram 17/N27 Richtung Schwanseestraße/Großhesseloher Brücke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5813838, 48.1239408)
1507407659	Fraunhoferstraße	NA	NA	NA	NA	Fraunhoferstraße, Stop Tram 17/N27 Richtung Schwanseestraße/Großhesseloher Brücke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5753038, 48.1285298)
1507407689	Müllerstraße	NA	NA	NA	NA	Müllerstraße, Stop Tram 17/N27 Richtung Schwanseestraße/Großhesseloher Brücke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5712192, 48.131179)
1507408115	Sendlinger Tor	NA	NA	NA	NA	Sendlinger Tor, Stop München Tram/Christkindl Tram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sonderfahrten Ausstieg	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	c(11.5657569, 48.1332794)
1507408269	Sendlinger Tor	NA	NA	NA	NA	Sendlinger Tor, Stop Tram 16/17/18/N17/N27 Richtung Romanplatz/Amalienburgstraße/Gondrellplatz/Petuelring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5661254, 48.1338675)
1507408439	Sendlinger Tor	NA	NA	NA	NA	Sendlinger Tor, Stop Tram 16/17/18/N16/N27 Richtung St. Emmeram/Schwanseestraße/Effnerplatz/Großhesseloher Brücke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.566297, 48.13353)
1509744317	München Hauptbahnhof	NA	NA	NA	NA	Gleis 5-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MH S	7	NA	NA	NA	München Hbf, Gl.5-10	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5531716, 48.1400866)
1509744339	München Hauptbahnhof	NA	NA	NA	NA	Gleis 5-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Holzkirchner Flügelbahnhof	DB Station&Service AG	stop_position	NA	NA	stop	NA	NA	10	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5533076, 48.1402966)
1519557022	Fasaneriestraße	NA	NA	NA	NA	Fasaneriestraße, Stop Tram 12 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:105:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5433278, 48.1572218)
1519557031	Leonrodplatz	NA	NA	NA	NA	Leonrodplatz, Stop Tram 12 Richtung Nordbad; Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:11:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5470488, 48.159252)
1530217049	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Gleis 1, U4/U5 Ri.Arabellapark/Neuperlach Süd	NA	-5	-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.567195, 48.1403063)
1540439852	Prinz-Eugen-Park	NA	NA	NA	NA	Prinz-Eugen-Park, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.629228, 48.1626747)
1540439853	Prinz-Eugen-Park	NA	NA	NA	NA	Prinz-Eugen-Park, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6291712, 48.1625049)
1540439866	Arabellapark/Klinik Bogenhausen	NA	NA	NA	NA	Arabellapark/Klinikum Bogenhausen, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	de:09162:655:3:3	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.623836, 48.1537222)
1540439867	Arabellapark/Klinik Bogenhausen	NA	NA	NA	NA	Arabellapark/Klinikum Bogenhausen, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	4	de:09162:655:3:4	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6236457, 48.1537587)
1540439869	Schlösselgarten	NA	NA	NA	NA	Schlösselgarten, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6289649, 48.1586311)
1540439870	Schlösselgarten	NA	NA	NA	NA	Schlösselgarten, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6290087, 48.1587877)
1540439874	Regina-Ullmann-Straße	NA	NA	NA	NA	Regina-Ullmann-Straße, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6351944, 48.1699469)
1540439877	Regina-Ullmann-Straße	NA	NA	NA	NA	Regina-Ullmann-Straße, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6350169, 48.1698119)
1540439880	St. Emmeram	NA	NA	NA	NA	St. Emmeram, Stop Tram 37 Richtung Max-Weber-Platz (Johannisplatz) (U)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6316751, 48.1761243)
1540439883	Taimerhofstraße	NA	NA	NA	NA	Taimerhofstraße, Stop Tram 16/37 Richtung Romanplatz/Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.630634, 48.166654)
1540446505	Arabellastraße	NA	NA	NA	NA	Arabellastraße, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	de:09162:651:3:3	Arabellastraße, München	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6187898, 48.1535193)
